SEQPONTOEXTRA;DESCRICAO;SEQPRODUTO;DESCCOMPLETA;NROEMPRESA;FANTASIA;ESTQMINIMO;ESTQMAXIMO;ESTQLOJA;DTAVIGENCIAINICIO;DTAVIGENCIAFIM;QTDDIASSUGESTAO;STATUS;SEQVIGENCIA;APELIDO
241;cesta basica;5251;CR DENT CLOSE UP 70G TRIPLE MENTA;2;FRANCISCO ETCHEPARE;144;216;827;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;655;BATISTA
241;cesta basica;5251;CR DENT CLOSE UP 70G TRIPLE MENTA;3;GENERAL CANABARRO;216;288;1585;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;654;BATISTA
241;cesta basica;5251;CR DENT CLOSE UP 70G TRIPLE MENTA;4;BENTO MARTINS;72;144;357;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;653;BATISTA
241;cesta basica;5251;CR DENT CLOSE UP 70G TRIPLE MENTA;5;PINHEIRO MACHADO;72;144;470;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;652;BATISTA
241;cesta basica;5251;CR DENT CLOSE UP 70G TRIPLE MENTA;6;SETEMBRINO DE CARVALHO;144;216;391;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;669;BATISTA
241;cesta basica;5251;CR DENT CLOSE UP 70G TRIPLE MENTA;7;PINHEIRO MACHADO;72;144;162;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;668;BATISTA
241;cesta basica;5251;CR DENT CLOSE UP 70G TRIPLE MENTA;8;FLORES DA CUNHA;72;144;127;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;667;BATISTA
241;cesta basica;5251;CR DENT CLOSE UP 70G TRIPLE MENTA;11;DOMINGOS MARTINS;144;216;393;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;666;BATISTA
241;cesta basica;5251;CR DENT CLOSE UP 70G TRIPLE MENTA;12;GENERAL MARQUES;144;216;377;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;665;BATISTA
241;cesta basica;5251;CR DENT CLOSE UP 70G TRIPLE MENTA;13;GENERAL CANABARRO;144;216;144;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;664;BATISTA
241;cesta basica;5251;CR DENT CLOSE UP 70G TRIPLE MENTA;14;SETE DE SETEMBRO;144;216;192;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;663;BATISTA
241;cesta basica;5251;CR DENT CLOSE UP 70G TRIPLE MENTA;17;JOAO BATISTA LUZARDO;144;216;465;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;662;BATISTA
241;cesta basica;5251;CR DENT CLOSE UP 70G TRIPLE MENTA;18;BENTO MANOEL;144;216;810;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;661;BATISTA
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;1;DUQUE DE CAXIAS;40;50;56;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;697;NIDAL
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;2;FRANCISCO ETCHEPARE;100;130;236;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;696;NIDAL
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;3;GENERAL CANABARRO;150;190;173;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;695;NIDAL
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;4;BENTO MARTINS;70;90;79;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;694;NIDAL
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;5;PINHEIRO MACHADO;80;100;128;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;693;NIDAL
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;6;SETEMBRINO DE CARVALHO;100;130;195;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;692;NIDAL
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;7;PINHEIRO MACHADO;80;100;103;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;691;NIDAL
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;8;FLORES DA CUNHA;60;80;93;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;690;NIDAL
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;11;DOMINGOS MARTINS;60;80;31;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;689;NIDAL
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;12;GENERAL MARQUES;60;80;165;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;688;NIDAL
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;13;GENERAL CANABARRO;50;70;67;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;687;NIDAL
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;14;SETE DE SETEMBRO;50;70;78;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;686;NIDAL
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;17;JOAO BATISTA LUZARDO;80;100;106;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;685;NIDAL
241;cesta basica;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;18;BENTO MANOEL;80;100;109;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;684;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;1;DUQUE DE CAXIAS;48;72;711;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;651;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;2;FRANCISCO ETCHEPARE;264;336;1313;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;650;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;3;GENERAL CANABARRO;624;816;1754;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;649;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;4;BENTO MARTINS;140;192;607;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;648;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;5;PINHEIRO MACHADO;216;288;3489;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;647;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;6;SETEMBRINO DE CARVALHO;360;480;1406;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;646;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;7;PINHEIRO MACHADO;240;312;488;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;645;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;8;FLORES DA CUNHA;120;168;727;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;644;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;11;DOMINGOS MARTINS;364;484;1118;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;643;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;12;GENERAL MARQUES;364;484;639;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;642;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;13;GENERAL CANABARRO;408;528;1134;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;641;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;14;SETE DE SETEMBRO;192;264;147;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;640;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;17;JOAO BATISTA LUZARDO;364;484;1303;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;639;NIDAL
241;cesta basica;3843;EXT TOM CAJAMAR LT 350G;18;BENTO MANOEL;364;484;973;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;638;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;1;DUQUE DE CAXIAS;60;80;49;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;610;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;2;FRANCISCO ETCHEPARE;430;560;2045;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;609;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;3;GENERAL CANABARRO;640;830;2135,9;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;608;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;4;BENTO MARTINS;220;300;429;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;607;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;5;PINHEIRO MACHADO;220;300;301;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;606;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;6;SETEMBRINO DE CARVALHO;370;480;705;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;605;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;7;PINHEIRO MACHADO;260;340;636;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;604;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;8;FLORES DA CUNHA;150;200;388;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;603;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;11;DOMINGOS MARTINS;620;800;1926;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;602;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;12;GENERAL MARQUES;500;650;2181;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;601;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;13;GENERAL CANABARRO;500;650;1427;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;600;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;14;SETE DE SETEMBRO;140;180;285;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;599;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;17;JOAO BATISTA LUZARDO;370;480;374;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;598;NIDAL
241;cesta basica;2745;FARINHA TRIGO MARIA INES 1KG;18;BENTO MANOEL;320;400;582;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;597;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;1;DUQUE DE CAXIAS;60;80;77;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;596;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;2;FRANCISCO ETCHEPARE;380;500;356;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;595;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;3;GENERAL CANABARRO;480;620;830;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;594;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;4;BENTO MARTINS;180;240;75;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;593;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;5;PINHEIRO MACHADO;230;300;40;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;592;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;6;SETEMBRINO DE CARVALHO;380;500;463;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;591;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;7;PINHEIRO MACHADO;260;340;198;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;590;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;8;FLORES DA CUNHA;210;270;302;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;589;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;11;DOMINGOS MARTINS;570;740;1247,992;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;588;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;12;GENERAL MARQUES;480;620;555;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;587;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;13;GENERAL CANABARRO;240;310;369;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;586;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;14;SETE DE SETEMBRO;220;280;199;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;585;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;17;JOAO BATISTA LUZARDO;400;520;514;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;584;NIDAL
241;cesta basica;2351;FEIJAO PRETO CALDO OURO 1KG;18;BENTO MANOEL;350;1450;172;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;583;NIDAL
241;cesta basica;6109;FOSFORO GABOARDI 10UN;1;DUQUE DE CAXIAS;40;80;43;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;683;NUJUD
241;cesta basica;6109;FOSFORO GABOARDI 10UN;2;FRANCISCO ETCHEPARE;100;140;237;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;682;NUJUD
241;cesta basica;6109;FOSFORO GABOARDI 10UN;3;GENERAL CANABARRO;140;180;170;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;681;NUJUD
241;cesta basica;6109;FOSFORO GABOARDI 10UN;4;BENTO MARTINS;60;80;138;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;680;NUJUD
241;cesta basica;6109;FOSFORO GABOARDI 10UN;5;PINHEIRO MACHADO;80;100;107;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;679;NUJUD
241;cesta basica;6109;FOSFORO GABOARDI 10UN;6;SETEMBRINO DE CARVALHO;100;140;164;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;678;NUJUD
241;cesta basica;6109;FOSFORO GABOARDI 10UN;7;PINHEIRO MACHADO;80;100;55;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;677;NUJUD
241;cesta basica;6109;FOSFORO GABOARDI 10UN;8;FLORES DA CUNHA;60;80;98;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;676;NUJUD
241;cesta basica;6109;FOSFORO GABOARDI 10UN;11;DOMINGOS MARTINS;100;140;180;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;675;NUJUD
241;cesta basica;6109;FOSFORO GABOARDI 10UN;12;GENERAL MARQUES;100;140;109;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;674;NUJUD
241;cesta basica;6109;FOSFORO GABOARDI 10UN;13;GENERAL CANABARRO;100;140;152;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;673;NUJUD
241;cesta basica;6109;FOSFORO GABOARDI 10UN;14;SETE DE SETEMBRO;100;140;84;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;672;NUJUD
241;cesta basica;6109;FOSFORO GABOARDI 10UN;17;JOAO BATISTA LUZARDO;80;100;91;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;671;NUJUD
241;cesta basica;6109;FOSFORO GABOARDI 10UN;18;BENTO MANOEL;100;140;135;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;670;NUJUD
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;1;DUQUE DE CAXIAS;280;360;1503;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;624;WERTER
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;2;FRANCISCO ETCHEPARE;420;540;2917;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;623;WERTER
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;3;GENERAL CANABARRO;660;860;3187;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;622;WERTER
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;4;BENTO MARTINS;220;300;340;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;621;WERTER
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;5;PINHEIRO MACHADO;290;390;736;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;620;WERTER
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;6;SETEMBRINO DE CARVALHO;420;540;2477;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;619;WERTER
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;7;PINHEIRO MACHADO;330;430;789;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;618;WERTER
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;8;FLORES DA CUNHA;340;440;2157;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;617;WERTER
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;11;DOMINGOS MARTINS;560;730;2589;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;616;WERTER
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;12;GENERAL MARQUES;560;730;1138;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;615;WERTER
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;13;GENERAL CANABARRO;300;390;1393;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;614;WERTER
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;14;SETE DE SETEMBRO;260;340;329;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;613;WERTER
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;17;JOAO BATISTA LUZARDO;220;300;329;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;612;WERTER
241;cesta basica;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;18;BENTO MANOEL;380;500;794;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;611;WERTER
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;1;DUQUE DE CAXIAS;180;240;650;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;554;NIDAL
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;2;FRANCISCO ETCHEPARE;820;1080;4998;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;553;NIDAL
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;3;GENERAL CANABARRO;1300;1680;4935;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;552;NIDAL
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;4;BENTO MARTINS;420;540;1995;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;551;NIDAL
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;5;PINHEIRO MACHADO;540;700;2083;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;550;NIDAL
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;6;SETEMBRINO DE CARVALHO;760;1000;3503;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;549;NIDAL
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;7;PINHEIRO MACHADO;660;860;1695;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;548;NIDAL
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;8;FLORES DA CUNHA;380;480;2279;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;547;NIDAL
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;11;DOMINGOS MARTINS;1200;1560;5197;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;546;NIDAL
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;12;GENERAL MARQUES;1200;1560;4336;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;545;NIDAL
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;13;GENERAL CANABARRO;940;1200;2442;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;544;NIDAL
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;14;SETE DE SETEMBRO;360;460;1083;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;543;NIDAL
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;17;JOAO BATISTA LUZARDO;920;1200;4092;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;542;NIDAL
241;cesta basica;980;OLEO SOJA COAMO PET 900ML;18;BENTO MANOEL;860;1160;2814;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;541;NIDAL
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;1;DUQUE DE CAXIAS;96;128;55;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;711;BATISTA
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;2;FRANCISCO ETCHEPARE;224;288;216;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;710;BATISTA
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;3;GENERAL CANABARRO;290;370;326;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;709;BATISTA
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;4;BENTO MARTINS;142;190;191;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;708;BATISTA
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;5;PINHEIRO MACHADO;176;224;84;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;707;BATISTA
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;6;SETEMBRINO DE CARVALHO;192;256;27;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;706;BATISTA
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;7;PINHEIRO MACHADO;190;254;-1;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;705;BATISTA
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;8;FLORES DA CUNHA;142;190;119;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;704;BATISTA
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;11;DOMINGOS MARTINS;192;256;104;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;703;BATISTA
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;12;GENERAL MARQUES;192;256;264;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;702;BATISTA
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;13;GENERAL CANABARRO;128;160;48;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;701;BATISTA
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;14;SETE DE SETEMBRO;128;160;106;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;700;BATISTA
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;17;JOAO BATISTA LUZARDO;160;208;93;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;699;BATISTA
241;cesta basica;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;18;BENTO MANOEL;96;128;27;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;698;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;1;DUQUE DE CAXIAS;108;216;96;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;739;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;2;FRANCISCO ETCHEPARE;216;324;294;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;738;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;3;GENERAL CANABARRO;216;324;833;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;737;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;4;BENTO MARTINS;108;216;247;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;736;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;5;PINHEIRO MACHADO;108;216;208;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;735;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;6;SETEMBRINO DE CARVALHO;216;324;404;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;734;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;7;PINHEIRO MACHADO;108;216;396;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;733;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;8;FLORES DA CUNHA;108;216;371;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;732;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;11;DOMINGOS MARTINS;216;324;356;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;731;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;12;GENERAL MARQUES;216;324;323;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;730;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;13;GENERAL CANABARRO;216;324;360;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;729;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;14;SETE DE SETEMBRO;108;216;337;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;728;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;17;JOAO BATISTA LUZARDO;108;216;454;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;727;BATISTA
241;cesta basica;34979;SAB MARAN SUAVE 80G AMENDOAS;18;BENTO MANOEL;216;324;291;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;726;BATISTA
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;1;DUQUE DE CAXIAS;40;50;115;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;725;WERTER
